UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
16	0
22	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	1
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	7
0	0
0	0
0	0
0	0
3	7
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13448	5334
30798	13166
84127	49268
37757	4615
2652	1827
15334	13532
47517	7439
2899	3
8435	600
38519	710
36498	535
8241	917
73367	79
0	1199
3	947
40	0
23	127
0	0
0	1
13	40
48	6
0	3
0	3
10	44
1	826
1	376
5	52
0	64
0	0
0	0
27	9
3	0
0	0
20	0
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	5
0	0
0	3
0	3
0	0
0	0
4	27498
1	26385
0	27394
2	24668
0	26531
0	26609
0	26531
0	25427
0	25401
0	24550
65	25489
0	24343
0	24443
2	25395
0	25364
0	25465
1	26419
0	25167
4	23963
0	25809
1	14447
3	16062
0	12498
0	16057
0	16056
0	0
0	0
0	1
0	1
0	0
4	0
0	0
0	0
0	0
0	0
5	77
0	1
0	0
0	64
2	3
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	948
0	793
10	800
0	795
0	808
2	699
0	853
0	319
0	242
2	260
4	113
0	191
0	0
0	0
0	0
1	3
1	0
0	14
0	0
0	0
0	0
0	1
0	0
0	2
0	2
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	202
13	202
0	73
0	28
1	14
0	16
0	0
0	0
0	0
75	5
0	5
736	511
4	307
0	307
190	389
0	9
1	287
0	758
0	123
0	737
0	19
2	151
0	285
0	732
12	212
0	2
0	277
0	2
0	2
11	3
0	0
0	173
0	390
8	1460
74	13
4	1326
0	146
0	94
0	1109
0	344
21	1389
0	197
1	52
29	73
0	45
5	51
0	26
3	1500
1	1383
1	1152
0	1238
0	553
0	165
1	369
0	145
1	208
0	79
1	88
1	0
2	14
0	2286
0	2678
3	2483
0	2124
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2203
0	2557
0	2608
0	2216
0	16
0	17
0	4
0	0
0	0
0	0
0	0
0	0
2	353
0	416
20	416
0	153
17	39
0	21
1	6
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
34	87
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	254
0	202
0	20
0	228
0	8
3	9
0	10
142	618
1	330
0	207
0	19
310	327
3	169
7	77
0	136
100	195
1	191
0	14
1	12
2	8
0	1
0	353
0	144
2	347
0	75
0	39
0	18
0	134
0	49
0	19
10	16
0	22
0	3
1	22
340	3
0	2
2398	1661
0	1662
0	1473
2	4
0	0
0	0
0	0
0	0
211	206
0	144
22	61
0	96
1	59
0	41
1	83
30	2159
6	2020
1	372
0	50
50	82
16	2050
48	2981
91	2981
244	1277
2	697
0	44
0	56
0	38
0	27
4	697
0	17
0	53
0	53
5	55
1	1005
0	1021
1	1022
0	46
2	861
0	248
18	2749
18	2261
2	1127
28	173
9	702
37	3158
27	1103
44	2699
58	60
0	0
0	878
2	674
0	571
13	195
12	911
0	81
0	235
217	123
0	235
0	273
0	268
0	27
0	241
5	265
0	28
0	263
3	58
0	8
39	83
0	248
0	236
0	251
0	52
0	6
0	2
0	9
2	4
41	650
785	650
258	5579
390	4417
0	2987
42	2595
6	562
9	449
2	466
13	2330
0	457
7	28
0	142
13	378
1	33
0	46
0	415
0	442
0	413
0	7
0	39
0	389
0	4
0	292
8	259
0	155
406	1163
106	1070
54	39
148	78
0	0
0	0
0	0
0	0
11	13
1	14
1	7
0	10
0	2
0	0
0	2
0	0
7	13
0	0
1	510
0	483
0	478
0	402
0	466
0	462
12	395
0	420
0	325
0	457
0	333
0	337
0	236
0	209
0	277
0	166
0	137
0	54
0	80
0	85
0	20
2	26
0	8
0	0
0	0
0	0
0	0
0	0
24	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	6
0	7
0	0
0	13
0	13
0	13
0	6
0	0
0	7
0	4
0	3
0	0
0	0
1	5
0	0
0	0
0	0
0	1
0	0
0	15
0	15
22	40
0	15
0	15
0	9
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	5
0	0
0	0
0	0
0	0
0	2
0	1
23	170
0	4
1	28
0	1
0	24
1	9
1	9
7	24
2	17
6	11
10	0
0	0
0	0
0	0
0	0
0	5
4	43
0	12
0	5
0	5
0	6
0	8
0	42
0	2
1	13
0	2
0	3
0	0
0	2
0	2
0	3
0	12
0	33
0	167
0	13
0	353
0	15
1	6
0	189
0	15
0	32
1	169
0	166
0	67
0	2
0	15
0	20
0	354
0	13
0	7
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
24	11
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	910
0	12
10	940
0	12
0	0
0	0
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
5	0
0	0
0	0
0	0
0	13
0	2
0	7
0	7
0	4
0	7
0	7
0	3
29	0
0	1
118	341
0	892
1	327
0	397
0	393
0	61
0	53
0	0
0	0
0	1
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
787	248
1	191
0	274
28	310
0	509
0	498
0	74
0	81
0	32
0	29
0	30
0	11
0	2390
34	4000
3	4915
6	1519
1	4152
3	1097
0	2790
5	4138
26	663
0	740
28	1313
3	1253
9	832
0	730
1	4
250	114
22	117
3	23
21	6883
1	6889
9	5793
0	6989
0	2205
1	394
0	1026
0	1132
0	603
2	0
11	13
0	0
0	0
0	0
10	468
84	564
0	117
0	89
0	111
2	89
1	0
1	0
0	0
2	7
1	14
0	14
0	5
0	5
0	14
0	13
0	5
0	8
14	285
0	2
0	0
0	0
5	3
300	33
0	1
0	0
0	109
0	112
0	113
0	10
0	116
2	7
0	4
69	1438
21	1288
34	1391
6	261
8	45
0	0
10	21
0	39
0	8
0	0
0	1
0	1
0	39
0	22
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	3578
349	3808
51	3860
76	3601
0	3592
0	0
1524	109
105	97
6	8
2	1
7	1349
20	1309
0	1189
0	467
1	38
113	465
2	4
0	0
0	0
0	0
0	4
0	0
0	1
31	33
0	0
0	0
0	0
520	1095
2	1106
7	844
15	638
6	319
100	53
39	679
4	1786
1	1637
2	87
7	80
9	21
0	80
0	81
0	80
0	46
0	57
0	46
3	82
0	77
3	7
0	6
0	3
0	9
2	9
0	1
0	260
0	255
1	236
2	255
0	259
0	260
1	261
0	235
0	219
0	68
1	33
3	10
0	20
0	847
51	313
0	679
7	183
4	569
4	3
0	10
0	440
58	473
0	27
0	55
300	155
0	58
10	42
0	377
0	142
0	39
0	117
49	128
0	80
0	0
0	25
3	25
98	314
1	201
8	93
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
6	304
41	304
0	41
11	59
0	17
0	0
1	6
0	0
0	0
0	6
1	18
25	456
0	0
0	0
0	0
133	583
881	88
0	88
118	499
0	0
0	1
0	2
0	164
0	486
0	4
43	487
4	531
0	531
0	337
0	49
0	17
60	481
0	442
0	417
0	444
0	414
0	442
3	25
0	172
1	9
52	245
1	6
0	0
1	0
1	0
3	2
0	2
0	0
0	0
0	3
0	6
0	0
0	6
0	6
0	0
0	0
0	0
1	275
0	342
0	390
3	675
0	686
7	527
1	571
0	652
1	660
0	488
0	540
7	509
6	102
10	72
0	17
0	0
6	1886
0	541
6	189
9	211
0	114
0	94
0	172
1	47
0	24
0	16
0	6
0	19
0	189
0	183
26	289
646	289
13	34
0	3
0	76
4	109
0	50
0	107
1	3383
0	19
0	20
0	20
0	16
0	9
0	2
0	1
6	3
0	19
0	19
2	0
1	183
2	214
0	535
12	664
23	158
1	634
9	582
20	529
0	152
23	257
1	861
0	802
0	1022
0	968
2	909
0	897
0	824
0	814
3	340
4	217
51	423
0	215
5	303
1	0
0	0
41	1911
71	1007
0	1995
8	1555
0	25
13	2035
0	4
0	11
0	7
0	0
0	7
2	2
972	0
7	2560
226	2596
4	691
9	2238
11	597
5	170
89	168
0	15
0	0
0	0
0	0
4	4
0	1
0	0
0	31
0	0
0	1
0	1
2	31
3	3
0	0
4	30
0	2
0	2
0	28
494	0
384	0
12	606
0	123
0	18
4	5
0	7
0	2
0	21
0	35
0	74
0	33
0	584
5	8
0	3
0	0
0	3
2	26
0	27
0	27
0	26
2	26
15	690
4	668
10	132
6	64
0	4
0	18
0	18
0	72
5	2107
20	2466
249	3936
3	3323
0	848
9	1079
0	847
0	985
0	29
1	18
0	13
0	191
0	12
0	146
0	27
0	115
0	21
1	35
0	180
0	191
1	4
0	2
0	2
0	4
1	4
0	4
0	2
0	0
0	0
1	5
0	4
0	1
3	32
1	31
0	31
0	33
25	1294
11	1293
3	31
0	436
2	433
0	345
0	130
2	71
14	9
2	4801
116	5581
3	3707
120	4712
150	678
0	12
0	22
1	974
0	57
2	919
0	728
0	64
0	931
0	48
1	478
2	919
0	38
0	669
26	6
0	45
3	16
0	7
0	76
1	22
0	98
0	0
0	0
0	0
0	0
0	0
0	2847
0	318
16	2789
0	2922
34	790
4	2712
14	2617
0	2193
7	947
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	961
0	0
0	0
0	961
0	23
0	10
0	24
0	9
0	6
0	24
0	24
1	23
11	812
0	685
2	102
2	757
0	494
0	113
0	146
1	228
0	184
3	840
0	715
1	857
17	440
8	68
4	86
0	338
1	329
5	92
1	224
12	271
48	263
5	0
58	123
17	14
0	0
0	0
0	74
2	83
0	0
0	6
0	14
0	0
0	85
0	82
2	312
6	274
7	156
22	476
69	476
11	2036
25	163
3	967
1739	1055
4	103
63	182
4	1
0	1
0	9
8	19
0	8
0	0
0	19
0	44
0	58
14	59
0	43
0	51
0	13
8	14
3	0
0	0
0	0
0	0
0	0
1	261
29	1866
4	468
9	209
21	1631
0	99
0	1670
2	493
126	1752
24	625
10	13
1	302
0	334
0	296
6	295
0	12
7	36
0	14
1	15
80	98
0	13
8	99
0	405
15	1207
14	399
210	1195
0	385
191	0
6	98
4	54
0	174
0	216
15	180
0	228
4	250
0	271
1	16
0	56
2	220
0	35
0	115
1	0
0	1212
0	20
0	1161
0	4
0	414
0	22
3	937
0	488
0	77
1	22
0	1183
15	1206
0	7
99	567
41	69
5	3
90	2132
8	1354
0	1787
1	476
4	1435
0	449
6	884
0	95
0	254
0	501
4	452
34	133
0	194
1	230
1	6
7	54
0	58
1	250
1	33
9	89
1	1415
2	1416
0	1173
0	221
0	1428
0	1452
0	7
15	1273
42	1388
0	1256
0	234
0	1460
0	1193
0	1223
0	91
1	1272
0	224
13	1469
0	1416
0	432
0	946
0	122
176	489
1	270
0	339
9	305
16	14
225	525
10	358
1	91
2	8
0	197
0	66
1	194
0	34
0	59
0	53
5	90
0	99
0	0
10	10
48	21
0	6
0	3
0	9
0	11
10	47
0	25
0	10
0	10
0	10
0	14
0	14
0	10
0	85
0	0
0	70
0	57
0	1655
0	10
0	2
0	20
0	26
0	4
0	30
0	55
0	12
0	30
0	40
0	1534
0	118
0	54
5	1266
0	72
0	86
0	1278
2	99
14	37
40	1194
0	113
0	21
0	85
0	63
0	1655
0	2
0	0
9	351
27	382
0	98
0	27
19	43
4	54
2	610
4	706
0	633
10	126
21	51
1	629
137	953
7	955
0	667
1	550
5	551
7	554
1	26
10	6
9	4555
512	8183
0	7807
0	7809
81	271
0	94
8	2
0	2
0	0
0	0
0	7807
27	8199
4	134
6	324
0	49
9	107
2	86
85	73
0	301
51	151
0	8
196	21
2	0
1	7
1	11
10	2
0	3
2	2
0	2
0	0
0	2
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
11	8
0	0
0	112
0	115
14	133
0	87
0	83
0	67
0	68
0	47
3	26
0	44
0	41
0	29
0	37
0	59
1	22
0	54
0	12
0	19
0	25
0	11
1	19
0	17
0	15
0	5
0	0
0	0
1	2
3	3
10	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	101
0	101
0	101
498	365
12	365
0	55
4	1005
5	1233
0	362
5	28
2	208
1	0
0	347
4	11
0	115
2	11
0	307
0	3
0	311
0	1019
0	688
0	628
1	455
0	141
30	40
439	3916
36	31
0	4
7	3890
7	170
3	285
9	2283
0	323
0	90
0	191
1	196
0	95
0	30
0	175
0	12
0	10
0	29
0	39
15	17
0	8
0	8
1	11
3	264
0	94
12	201
0	87
0	72
0	337
0	132
0	299
0	362
0	160
0	9
5	18
1	307
0	88
0	4
0	39
2	1062
0	959
0	1067
0	484
0	476
5	609
0	163
32	405
0	58
1	239
0	68
0	286
0	364
0	69
0	271
8	268
2	191
34	102
10	17
0	127
1	120
0	64
3	60
0	106
0	72
4	57
4	60
0	64
69	5
13	36
0	17
11	3
7	12
210	140
2	3
0	47
7	224
1	59
2	44
0	186
4	196
0	33
1	38
0	46
2	196
1	46
2	155
0	266
26	85
19	1166
2	0
9	1035
0	900
0	102
0	49
0	1527
0	96
0	89
0	149
0	207
0	1795
0	1603
0	32
0	86
0	97
0	90
0	99
0	10
0	113
0	120
2	87
0	111
0	88
0	144
1	159
0	135
0	90
0	1526
2	123
0	109
0	98
0	124
0	146
0	1318
0	1428
0	140
0	1392
1	206
26	861
0	423
36	14
0	174
3	174
1	174
0	14
0	138
4	2
9	138
4	2
0	0
0	0
0	0
0	0
5	86
418	255
0	6
0	6
0	5
0	4
0	4
0	0
0	0
39	206
0	0
0	13
1	190
0	190
0	22
7	200
0	186
0	55
0	3
0	1
0	55
0	1
0	100
0	94
0	21
30	82
3	11
363	0
0	0
364	22
1	10
0	12
41	61
22	99
21	231
22	230
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
2	0
0	0
0	0
0	0
0	0
14	1067
131	625
2	1022
0	17
0	27
7	181
0	25
0	23
0	25
0	31
0	14
48	339
0	54
0	9
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	5204
4	5569
27	695
6	2264
4	4524
56	4382
12	570
4	3372
18	1016
0	3617
4	121
0	85
5	90
71	0
22	455
2	436
0	266
0	141
2	98
2	70
44	44
452	17
0	2
0	17
0	16
6	70
490	373
1	96
29	183
0	80
0	60
5	50
476	343
0	223
23	12
63	11
1	83
3	19
1	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	2
0	8
0	0
0	8
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	76
9	203
3	352
16	325
2	179
12	30
8	157
1	95
2	118
2	855
5	425
0	155
16	386
0	131
0	37
0	51
0	123
29	798
1	9
0	71
0	87
4	75
4	68
0	79
91	88
28	10
0	22
0	21
0	53
11	14
1	646
1	3931
0	4463
18	3847
2	2783
25	296
3	2906
26	3606
15	2123
0	2370
14	122
0	1494
1	696
14	314
0	470
0	66
0	58
0	1
135	155
0	119
0	162
1	154
0	28
0	20
0	3
0	3
0	212
58	393
0	0
4	923
10	562
107	622
38	976
30	548
7	20
129	120
31	37
0	86
0	81
1	54
0	26
549	1753
0	1511
2	1227
0	996
2	1204
1	1007
1	115
0	46
0	552
0	356
3	253
0	262
0	146
0	199
0	86
1	88
0	59
0	36
0	7
0	37
0	38
3	0
0	35
0	35
0	6
0	2
0	23
0	69
0	44
0	56
0	108
0	59
0	58
0	72
0	460
0	544
2	42
0	58
21	171
0	72
0	430
0	79
0	296
0	317
4	36
0	18
0	113
0	65
0	94
1	64
0	12
76	1058
8	790
3	561
0	73
1	664
0	75
36	204
0	237
0	239
0	235
0	223
1	233
0	168
0	0
0	2
0	28
0	5
0	15
0	8
3	1679
47	1054
664	1124
14	17
0	53
0	1229
0	823
0	637
0	180
0	323
0	977
0	309
0	476
0	86
0	206
0	288
0	42
0	154
0	143
0	310
0	0
11	475
0	30
0	26
0	47
0	82
0	747
0	725
0	66
0	46
3	17
0	12
0	6
2	105
0	13
1	116
0	117
0	18
0	25
0	24
0	13
1	6
15	41
0	9
0	17
5	3
12	92
79	3128
37	51
5	1231
7	301
106	2541
3	128
13	1034
5	1019
0	1744
0	1719
4	967
0	1649
0	1654
0	1701
0	1587
0	1550
0	388
0	1271
5	87
0	37
0	66
1	19
0	71
0	61
0	20
1	24
0	18
0	16
0	7
1	34
0	42
2	11
3	61
0	748
0	18
0	764
19	755
0	44
0	746
1	366
0	51
0	8
0	41
0	29
0	58
1	53
0	0
0	62
1	35
5	12
1	73
0	73
0	717
0	92
150	536
2	536
16	402
0	23
0	13
0	21
33	244
0	216
1	28
0	64
0	26
50	154
8	467
20	464
42	235
0	25
0	25
0	25
0	0
0	0
91	291
0	437
2	62
17	536
8	165
23	87
0	222
0	39
0	33
2	21
0	11
0	39
0	527
0	1
0	10
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
1	0
0	0
0	0
0	1
0	1
0	0
3	5
0	1
0	203
121	235
0	218
0	167
44	143
0	134
2	161
3	47
1	3
0	0
0	0
0	0
0	0
0	0
0	639
1	863
10	1047
6	427
0	621
0	617
0	450
0	4
2	13
34	87
0	4
0	1969
1	0
2	1793
0	1997
2	1837
4	1476
0	110
58	1624
132	515
0	978
0	656
11	949
9	760
1	761
1	19
0	153
1	77
0	456
0	179
112	1332
0	1339
2	1326
0	1174
0	125
0	1308
33	12
0	155
0	175
0	122
0	46
0	260
12	233
0	260
3	2
0	139
0	13
0	1755
0	1278
13	167
4	306
0	1519
0	1148
0	1380
0	40
0	1527
0	1501
0	2851
1268	579
34	579
8	186
0	16
10	12
0	11
0	15
0	8
0	10
3	9
0	59
0	30
0	59
0	0
0	0
0	0
0	0
0	0
0	0
11	1773
0	1635
0	1338
0	1113
45	849
0	56
14	393
1	129
0	430
262	246
0	634
89	463
22	1316
7	1332
206	1324
77	1191
23	1429
1	848
0	63
228	305
0	38
4	1048
16	2336
0	2570
0	2191
2	1861
0	2206
0	312
1	531
3	303
18	621
1	288
0	194
27	276
0	168
2	276
0	144
0	165
809	374
0	0
0	1
0	0
0	1
0	1042
0	703
1	403
0	312
0	15
7	5
0	179
0	2
0	5
0	172
0	1
0	0
2	8
2	3
11	3277
256	4262
13	3661
15	3633
1	1914
0	533
17	494
123	118
0	0
0	0
0	909
3	958
0	973
8	911
2	804
0	134
0	767
0	86
1	820
3	226
0	126
0	249
0	28
0	908
1	54
0	222
0	927
0	114
0	99
0	875
0	779
0	808
16	46
3	393
27	50
2	66
7	129
0	227
0	190
0	29
0	172
1287	667
1	229
76	71
43	319
91	484
1	485
24	185
6	141
2	0
19	2
9	125
35	700
6	320
17	403
5	414
25	147
8	26
0	249
0	248
0	246
0	246
0	145
0	134
0	72
0	100
0	25
23	6
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	186
0	186
0	0
0	0
0	0
0	0
0	3
0	3
0	0
1	1
55	152
219	211
1	15
6	59
7	6
5	58
0	0
0	0
0	0
0	664
1	469
73	484
0	359
0	350
0	469
0	529
3	11
0	101
3	88
0	88
0	32
31	0
0	54
1	629
0	596
0	254
2	254
0	253
31	61
0	2
0	0
0	0
0	0
22	273
0	32
23	168
9	18
32	114
6	231
803	2362
0	1301
0	852
9	496
2	131
0	267
1	281
0	138
0	2
0	111
0	89
0	1193
1	11
0	28
1	0
0	15
33	75
0	5
0	43
0	41
0	41
0	12
0	8
0	0
0	0
0	0
0	86
0	81
0	81
1	49
0	5
0	4
0	18
0	0
0	763
0	857
0	609
1	93
1	787
0	158
0	51
0	623
0	190
1	150
1	124
0	88
11	104
1	44
38	132
1	0
2	8
0	788
2	758
0	50
0	604
3	59
11	40
170	365
0	104
12	210
2802	1350
2	1210
11	130
0	0
0	0
94	2767
0	65
0	29
2	2452
48	2315
1	240
18	1667
1	532
1	58
0	3
6	0
23	0
0	0
2655	249
3	249
4	2
153	9
0	5
2	1
0	4
1	4
295	13
0	47
0	45
0	1
0	2
0	2
0	1
0	2
0	0
21	84
0	8
0	1
25	28
0	14
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
14	6
0	0
0	0
0	0
0	0
0	0
0	1
0	1
7	0
0	0
6	0
3	0
0	10
0	10
0	0
0	0
0	0
384	0
0	0
14	26
449	0
6	11
0	4
0	9
0	7
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	411
0	711
0	2051
0	2789
0	1652
0	1458
0	2109
0	414
0	544
0	808
2	483
0	739
0	352
0	426
0	206
0	1067
1	80
0	56
0	676
0	590
0	750
1	20
0	100
14	766
0	832
0	996
42	22
96	53
4	32
3	42
339	41
9	9
0	15
0	10
0	10
0	15
0	14
35	31
0	10
0	10
0	14
0	0
1	145
6	19
17	781
62	66
0	4
0	40
0	0
0	21
0	0
14	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
4	8
0	21
0	25
0	12
0	0
0	0
0	0
0	0
0	24
0	24
1	7
3	3
1	3
2	4
0	4
0	8
0	18
98	204
0	3
0	4
0	3
0	155
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	9
1	9
0	9
0	10
0	1
198	44
0	1
0	2
0	1
0	3
0	2
0	0
1	1
5	112
1	175
0	751
2	745
0	196
1	651
1	671
0	678
0	317
0	647
3	97
0	47
1	208
0	332
0	103
0	96
0	156
0	99
0	83
0	86
0	30
134	19
0	19
18	330
0	329
0	327
0	306
4	79
0	306
0	3
0	3
0	3
0	11
0	0
0	0
41	197
5	267
1	306
0	265
1	70
0	55
5	57
3	14
0	14
0	2
25	124
12	229
0	0
0	0
0	0
0	124
0	121
1	123
2	17
0	0
0	9
0	4
0	3
0	9
0	10
0	3
0	11
0	119
0	117
0	117
3	19
2	31
13	241
4	174
16	273
22	217
59	509
0	387
2	372
0	89
15	243
1	214
0	233
0	126
5	94
0	51
6	54
21	47
0	27
1	297
0	175
272	1
7	548
141	795
28	1200
0	251
7	27
6	27
0	11285
0	790
7	1188
15	11397
5	10229
65	2413
0	7605
0	1969
15	645
3	5837
10	1456
0	4392
0	2179
150	1688
0	1577
13	312
0	256
0	242
2	110
12	180
0	216
3	515
26	229
6	436
8	431
9	488
0	168
1	127
30	82
14	345
4	379
0	66
0	0
0	0
0	0
0	0
0	0
18	12
86	242
0	21
0	51
0	4
3	116
0	116
